strategy_key,strategy_label,portfolio_model,portfolio_start_date,portfolio_end_date,initial_equity,ending_equity,total_portfolio_return,cagr,annualized_volatility,sharpe_ratio,sortino_ratio,calmar_ratio,maximum_drawdown,max_drawdown_peak_date,max_drawdown_trough_date,max_drawdown_recovery_date,max_drawdown_duration_days,longest_time_under_water_days,ulcer_index,conditional_drawdown_at_risk_95,worst_daily_return,worst_weekly_return,worst_monthly_return,daily_expected_shortfall_95,daily_expected_shortfall_99,daily_return_skewness,daily_return_excess_kurtosis,average_gross_exposure,median_gross_exposure,maximum_gross_exposure,average_active_positions,maximum_active_positions,percent_days_in_cash,annual_turnover,total_transaction_cost
score_bo_l10_rp000_erp010__first_signal__chandelier20_2_5atr,Score BO L10 R20>=0.00 ER20>=0.10 / First signal / Chandelier20 2.5ATR,canonical_equal_weight_active_v1,2017-04-26,2026-08-06,1000.0,956.4126987305449,-0.04358730126945509,-0.004791565963868316,0.08423307924675605,-0.014982393788966718,-0.020226579315817898,-0.01791725052270415,-0.26742752509915524,2021-01-20,2022-10-14,,2024,2023,0.1411437287937119,-0.24522703343291746,-0.03568416926429041,-0.0480173456351326,-0.06714065820113646,-0.013311386980529428,-0.02051400510041052,-0.4217957653006031,4.343914228513958,0.9355365337638717,0.9878038810417088,1.0,109.70124303471924,410,0.0034290612944706386,70.33594413117898,629.0936431789826
score_bo_l20_rp002_erp015__first_signal__chandelier20_2_5atr,Score BO L20 R20>=0.02 ER20>=0.15 / First signal / Chandelier20 2.5ATR,canonical_equal_weight_active_v1,2017-04-26,2026-08-06,1000.0,1340.1803433560997,0.3401803433560997,0.03206021877449139,0.12715514799534058,0.31213396112749286,0.44596944230649976,0.10054636528877214,-0.31886004712764593,2021-11-08,2025-04-07,,1732,1731,0.15424940135483683,-0.29301822454680687,-0.04801681104854483,-0.07150701892730071,-0.12215785945310942,-0.01875011056294328,-0.0297718612291047,0.5398540812476602,13.180976806909769,0.8593302994306521,0.9937091713707983,1.0,66.766823831976,356,0.07929704243463352,79.04275510753048,899.4335121180786
score_bo_l10_rp002_erp010__breakout_5d_after_signal__low10,Score BO L10 R20>=0.02 ER20>=0.10 / 5D breakout after signal / Low10 trailing,canonical_equal_weight_active_v1,2017-04-26,2026-08-06,1000.0,1231.633168095644,0.23163316809564383,0.022707979142684964,0.13854968367133644,0.2318663384767778,0.3151505631740215,0.09201992888752787,-0.2467724048172215,2021-11-08,2025-05-01,,1732,1731,0.10843030555185326,-0.2151914278722378,-0.05483061067272588,-0.07444892854008356,-0.12285251554963794,-0.021964848068878686,-0.0349925390767071,-0.44479569844033334,4.248018090155156,0.905913958658403,0.9999999999999998,1.0,62.27946849549936,350,0.04929275610801543,60.067587673386534,658.1803931927236
score_bo_l10_rp002_erp015__breakout_5d_after_signal__low10,Score BO L10 R20>=0.02 ER20>=0.15 / 5D breakout after signal / Low10 trailing,canonical_equal_weight_active_v1,2017-04-26,2026-08-06,1000.0,1179.6342674377183,0.17963426743771826,0.017964387727920972,0.14018038122722282,0.1975552809215023,0.2676766590654288,0.06651509444645176,-0.2700798649903936,2021-02-12,2022-10-19,,2001,1997,0.11019020755167344,-0.22139540813507186,-0.05483061067272721,-0.07897815825103716,-0.11527651711282982,-0.022235253286109258,-0.03541130811737779,-0.44142209803484767,4.359815795559317,0.9043731435302285,0.9999999999999998,1.0,59.878696956708104,350,0.05100728675525075,59.259868286139515,653.1633824170328
score_bo_l20_rp002_erp010__signal_3d_confirm__low10,Score BO L20 R20>=0.02 ER20>=0.10 / Signal 3D confirm / Low10 trailing,canonical_equal_weight_active_v1,2017-04-26,2026-08-06,1000.0,1591.0982100217984,0.5910982100217985,0.05132725660924864,0.16117445713345122,0.3917081573942684,0.5606745621569296,0.12080304585654185,-0.4248837953159036,2021-03-12,2023-05-24,,1973,1970,0.19432424611827478,-0.3903402276243716,-0.05749998185485605,-0.06791720579463034,-0.11595606534102176,-0.0245038041858605,-0.040693571530198105,0.2779831829047791,9.706138746366175,0.8543955553099544,0.9999999999999998,1.0,31.485640805829405,293,0.10458636948135448,55.668550190845316,632.3500164857624
score_bo_l10_rm002_erp005__signal_3d_confirm__low10,Score BO L10 R20>=-0.02 ER20>=0.05 / Signal 3D confirm / Low10 trailing,canonical_equal_weight_active_v1,2017-04-26,2026-08-06,1000.0,1197.42022744542,0.1974202274454202,0.01960753991185915,0.10328628154576813,0.23998751630797052,0.33568487007767006,0.10613574740765987,-0.1847402066765308,2021-03-12,2023-05-24,2026-02-11,1797,1794,0.09601622806789104,-0.16125187624010084,-0.04989104176797643,-0.04521702161047525,-0.07738515236520116,-0.01605429817785415,-0.02660965735376837,0.349138339306492,19.941090991081094,0.9494670079934253,0.9999999999999998,1.0,57.56750964423489,351,0.005572224603514788,54.909283084997824,527.2247455000186
score_bo_l10_rp000_erp005__signal_3d_confirm__low10,Score BO L10 R20>=0.00 ER20>=0.05 / Signal 3D confirm / Low10 trailing,canonical_equal_weight_active_v1,2017-04-26,2026-08-06,1000.0,1197.42022744542,0.1974202274454202,0.01960753991185915,0.10328628154576813,0.23998751630797052,0.33568487007767006,0.10613574740765987,-0.1847402066765308,2021-03-12,2023-05-24,2026-02-11,1797,1794,0.09601622806789104,-0.16125187624010084,-0.04989104176797643,-0.04521702161047525,-0.07738515236520116,-0.01605429817785415,-0.02660965735376837,0.349138339306492,19.941090991081094,0.9494670079934253,0.9999999999999998,1.0,57.56750964423489,351,0.005572224603514788,54.909283084997824,527.2247455000186
score_bo_l20_rm002_erp005__signal_3d_confirm__chandelier20_2_5atr,Score BO L20 R20>=-0.02 ER20>=0.05 / Signal 3D confirm / Chandelier20 2.5ATR,canonical_equal_weight_active_v1,2017-04-26,2026-08-06,1000.0,1215.5404367280537,0.21554043672805379,0.02125932814254794,0.10530197655645433,0.25241022522865436,0.38119672017389017,0.06408474485444667,-0.33173773556926023,2021-01-14,2023-05-24,,2030,2029,0.19811616726868217,-0.32090452520056717,-0.0485002815471226,-0.04676820532118442,-0.10304502990004705,-0.01551391618164884,-0.02516596141774213,2.065774717039821,34.718587628494255,0.9111478831084723,0.9999999999999998,1.0,34.3981997428204,315,0.033004714959279896,66.69054834005091,667.9076798459935
score_bo_l20_rp000_erp005__signal_3d_confirm__chandelier20_2_5atr,Score BO L20 R20>=0.00 ER20>=0.05 / Signal 3D confirm / Chandelier20 2.5ATR,canonical_equal_weight_active_v1,2017-04-26,2026-08-06,1000.0,1215.5404367280537,0.21554043672805379,0.02125932814254794,0.10530197655645433,0.25241022522865436,0.38119672017389017,0.06408474485444667,-0.33173773556926023,2021-01-14,2023-05-24,,2030,2029,0.19811616726868217,-0.32090452520056717,-0.0485002815471226,-0.04676820532118442,-0.10304502990004705,-0.01551391618164884,-0.02516596141774213,2.065774717039821,34.718587628494255,0.9111478831084723,0.9999999999999998,1.0,34.3981997428204,315,0.033004714959279896,66.69054834005091,667.9076798459935
score_bo_l20_rm002_erp010__signal_3d_confirm__chandelier20_2_5atr,Score BO L20 R20>=-0.02 ER20>=0.10 / Signal 3D confirm / Chandelier20 2.5ATR,canonical_equal_weight_active_v1,2017-04-26,2026-08-06,1000.0,1299.8703287485605,0.29987032874856046,0.02866886099669652,0.10575073995691296,0.3202874108401909,0.4884220982830956,0.08888064463175437,-0.3225546024725163,2021-01-14,2023-05-24,,2030,2029,0.1880418871428201,-0.3099574834082456,-0.048500281547122714,-0.04676820532118453,-0.1025761511183827,-0.015426671048449513,-0.02500753207918936,2.1120555626092132,34.38543189845038,0.9035346188968205,0.9999999999999998,1.0,32.51050150021432,315,0.041577368195456495,65.7578772194521,690.9277394715716
score_bo_l20_rp000_erp010__signal_3d_confirm__chandelier20_2_5atr,Score BO L20 R20>=0.00 ER20>=0.10 / Signal 3D confirm / Chandelier20 2.5ATR,canonical_equal_weight_active_v1,2017-04-26,2026-08-06,1000.0,1299.8703287485605,0.29987032874856046,0.02866886099669652,0.10575073995691296,0.3202874108401909,0.4884220982830956,0.08888064463175437,-0.3225546024725163,2021-01-14,2023-05-24,,2030,2029,0.1880418871428201,-0.3099574834082456,-0.048500281547122714,-0.04676820532118453,-0.1025761511183827,-0.015426671048449513,-0.02500753207918936,2.1120555626092132,34.38543189845038,0.9035346188968205,0.9999999999999998,1.0,32.51050150021432,315,0.041577368195456495,65.7578772194521,690.9277394715716
score_bo_l20_rm002_erp015__signal_3d_confirm__chandelier20_2_5atr,Score BO L20 R20>=-0.02 ER20>=0.15 / Signal 3D confirm / Chandelier20 2.5ATR,canonical_equal_weight_active_v1,2017-04-26,2026-08-06,1000.0,1236.4059113760993,0.23640591137609923,0.02313436952268022,0.1045065735127783,0.2711211362336017,0.41136013935903326,0.07114512516855644,-0.32517153449193414,2021-01-14,2023-05-24,,2030,2029,0.18982200738662336,-0.31327692826883874,-0.04850028154712249,-0.04676820532118442,-0.10257615111838292,-0.015293850398865562,-0.0251062571885589,2.133702628178301,35.79577846907091,0.9058746406188661,0.9999999999999998,1.0,30.440634376339478,309,0.04072010287183883,64.3339974762084,655.5027263132886
score_bo_l20_rp000_erp015__signal_3d_confirm__chandelier20_2_5atr,Score BO L20 R20>=0.00 ER20>=0.15 / Signal 3D confirm / Chandelier20 2.5ATR,canonical_equal_weight_active_v1,2017-04-26,2026-08-06,1000.0,1236.4059113760993,0.23640591137609923,0.02313436952268022,0.1045065735127783,0.2711211362336017,0.41136013935903326,0.07114512516855644,-0.32517153449193414,2021-01-14,2023-05-24,,2030,2029,0.18982200738662336,-0.31327692826883874,-0.04850028154712249,-0.04676820532118442,-0.10257615111838292,-0.015293850398865562,-0.0251062571885589,2.133702628178301,35.79577846907091,0.9058746406188661,0.9999999999999998,1.0,30.440634376339478,309,0.04072010287183883,64.3339974762084,655.5027263132886
score_bo_l20_rp002_erp010__signal_3d_confirm__chandelier20_2_5atr,Score BO L20 R20>=0.02 ER20>=0.10 / Signal 3D confirm / Chandelier20 2.5ATR,canonical_equal_weight_active_v1,2017-04-26,2026-08-06,1000.0,1820.800115781924,0.820800115781924,0.06671844997560639,0.16863652123656772,0.46679435778338496,0.726300469769726,0.1714899729331872,-0.38905160945823936,2021-01-14,2023-03-22,2026-03-27,1898,1897,0.1982101531266402,-0.3610110603370137,-0.1115532718850547,-0.0644664338100297,-0.10296620213685681,-0.022821365000380445,-0.041227190900770885,2.735414680975987,60.00450920022099,0.7813676413603984,0.9999999999999998,1.0,22.17231033004715,289,0.16845263609087013,68.72221132577633,835.7221723524318
score_bo_l20_rp002_erp005__signal_3d_confirm__chandelier20_2_5atr,Score BO L20 R20>=0.02 ER20>=0.05 / Signal 3D confirm / Chandelier20 2.5ATR,canonical_equal_weight_active_v1,2017-04-26,2026-08-06,1000.0,1730.1119383311325,0.7301119383311325,0.06086100045612186,0.16816589518024544,0.43478380251171106,0.6771373286434015,0.15603161296662157,-0.39005557462987517,2021-01-14,2023-03-22,2026-04-24,1926,1925,0.20535008101532623,-0.37512863181295375,-0.1115532718850546,-0.06446643381003003,-0.10900318833196498,-0.022775473274408643,-0.0403754884231289,2.796211610081257,60.401119917283765,0.7810761774902694,0.9999999999999998,1.0,22.468066866695242,289,0.16845263609087013,69.1080445499719,802.9696366960077
score_bo_l10_rm002_erp005__signal_3d_confirm__chandelier20_2_5atr,Score BO L10 R20>=-0.02 ER20>=0.05 / Signal 3D confirm / Chandelier20 2.5ATR,canonical_equal_weight_active_v1,2017-04-26,2026-08-06,1000.0,1098.2965533293197,0.09829655332931986,0.010156269065068946,0.09506066084976585,0.1538498166136149,0.22248364544291663,0.03707582273570687,-0.27393239895085797,2021-01-14,2025-04-23,,2030,2029,0.152641198646914,-0.2512878683648717,-0.04989104176797665,-0.040383239819507755,-0.08181709289629024,-0.01437459185866734,-0.023004508014595425,1.170446102796101,27.413216785505508,0.9229806313113612,0.9999999999999998,1.0,43.195027861123016,337,0.019717102443206173,67.47687715822244,639.3713771995565
score_bo_l10_rp000_erp005__signal_3d_confirm__chandelier20_2_5atr,Score BO L10 R20>=0.00 ER20>=0.05 / Signal 3D confirm / Chandelier20 2.5ATR,canonical_equal_weight_active_v1,2017-04-26,2026-08-06,1000.0,1098.2965533293197,0.09829655332931986,0.010156269065068946,0.09506066084976585,0.1538498166136149,0.22248364544291663,0.03707582273570687,-0.27393239895085797,2021-01-14,2025-04-23,,2030,2029,0.152641198646914,-0.2512878683648717,-0.04989104176797665,-0.040383239819507755,-0.08181709289629024,-0.01437459185866734,-0.023004508014595425,1.170446102796101,27.413216785505508,0.9229806313113612,0.9999999999999998,1.0,43.195027861123016,337,0.019717102443206173,67.47687715822244,639.3713771995565
score_bo_l10_rm002_erp010__signal_3d_confirm__chandelier20_2_5atr,Score BO L10 R20>=-0.02 ER20>=0.10 / Signal 3D confirm / Chandelier20 2.5ATR,canonical_equal_weight_active_v1,2017-04-26,2026-08-06,1000.0,1135.9812819265587,0.13598128192655867,0.013835833341141246,0.09526921127344472,0.1919519712026522,0.280142986198618,0.05044169801658604,-0.2742935683210308,2021-01-14,2023-05-24,,2030,2029,0.15505490897252924,-0.2581905539631778,-0.04989104176797676,-0.04053208643806705,-0.09009110819302657,-0.014250978858601455,-0.022750898679744832,1.2729999638919478,27.714866324335752,0.9142703403695275,0.9999999999999998,1.0,39.756108015430776,337,0.02957565366480926,66.58815677468978,646.9717375801837
score_bo_l10_rp000_erp010__signal_3d_confirm__chandelier20_2_5atr,Score BO L10 R20>=0.00 ER20>=0.10 / Signal 3D confirm / Chandelier20 2.5ATR,canonical_equal_weight_active_v1,2017-04-26,2026-08-06,1000.0,1135.9812819265587,0.13598128192655867,0.013835833341141246,0.09526921127344472,0.1919519712026522,0.280142986198618,0.05044169801658604,-0.2742935683210308,2021-01-14,2023-05-24,,2030,2029,0.15505490897252924,-0.2581905539631778,-0.04989104176797676,-0.04053208643806705,-0.09009110819302657,-0.014250978858601455,-0.022750898679744832,1.2729999638919478,27.714866324335752,0.9142703403695275,0.9999999999999998,1.0,39.756108015430776,337,0.02957565366480926,66.58815677468978,646.9717375801837
score_bo_l10_rp002_erp010__signal_3d_confirm__chandelier20_2_5atr,Score BO L10 R20>=0.02 ER20>=0.10 / Signal 3D confirm / Chandelier20 2.5ATR,canonical_equal_weight_active_v1,2017-04-26,2026-08-06,1000.0,1437.7851195776395,0.43778511957763944,0.03990937532160199,0.1609072655874675,0.3229223734565909,0.4931078361215459,0.12090094655717865,-0.3300997755441669,2021-01-14,2025-04-25,,2030,2029,0.1757848512054565,-0.29904962573800037,-0.1115532718850547,-0.06446643381002992,-0.10296620213685725,-0.02195522114412981,-0.039731407373724256,2.78984517483104,68.80187352164906,0.7885301216902887,0.9999999999999998,1.0,26.42134590655808,312,0.16030861551650236,71.11961298509988,793.0782029409158
score_bo_l10_rp002_erp005__signal_3d_confirm__chandelier20_2_5atr,Score BO L10 R20>=0.02 ER20>=0.05 / Signal 3D confirm / Chandelier20 2.5ATR,canonical_equal_weight_active_v1,2017-04-26,2026-08-06,1000.0,1355.5175582252602,0.3555175582252603,0.0333267036031939,0.160823908426375,0.2834057116438047,0.43282499219754317,0.0940677592577119,-0.35428401682122235,2021-02-24,2025-04-23,,1989,1988,0.18694719560332956,-0.3135545964744456,-0.1115532718850546,-0.06446643381003003,-0.10834234353114336,-0.022019990261501383,-0.03889480169314062,2.8352562761311835,68.60009130147583,0.7896746048601166,0.9999999999999998,1.0,26.89284183454779,312,0.15859408486926704,71.54721379200112,764.0777624657526
score_bo_l40_rm002_erp005__signal_3d_confirm__chandelier20_2_5atr,Score BO L40 R20>=-0.02 ER20>=0.05 / Signal 3D confirm / Chandelier20 2.5ATR,canonical_equal_weight_active_v1,2017-04-26,2026-08-06,1000.0,928.8550453064549,-0.07114495469354509,-0.00792253504381224,0.11646160377695822,-0.010842286109815732,-0.01627033134783569,-0.017201687562726508,-0.4605673143941523,2021-01-14,2025-05-22,,2030,2029,0.2973323772778422,-0.44351227123023396,-0.061159082563155054,-0.060373856695914885,-0.1170357408103665,-0.017239843322218867,-0.029854372670655407,2.348499259912512,43.89545252785956,0.858625841607726,0.9999999999999998,1.0,23.420917273896272,310,0.08915559365623661,63.58058063996236,593.8707222223163
score_bo_l40_rp000_erp005__signal_3d_confirm__chandelier20_2_5atr,Score BO L40 R20>=0.00 ER20>=0.05 / Signal 3D confirm / Chandelier20 2.5ATR,canonical_equal_weight_active_v1,2017-04-26,2026-08-06,1000.0,928.8550453064549,-0.07114495469354509,-0.00792253504381224,0.11646160377695822,-0.010842286109815732,-0.01627033134783569,-0.017201687562726508,-0.4605673143941523,2021-01-14,2025-05-22,,2030,2029,0.2973323772778422,-0.44351227123023396,-0.061159082563155054,-0.060373856695914885,-0.1170357408103665,-0.017239843322218867,-0.029854372670655407,2.348499259912512,43.89545252785956,0.858625841607726,0.9999999999999998,1.0,23.420917273896272,310,0.08915559365623661,63.58058063996236,593.8707222223163
score_bo_l10_rp002_erp015__first_signal__chandelier20_2_5atr,Score BO L10 R20>=0.02 ER20>=0.15 / First signal / Chandelier20 2.5ATR,canonical_equal_weight_active_v1,2017-04-26,2026-08-06,1000.0,1167.6176877578546,0.16761768775785457,0.016841680313037566,0.13245466717451948,0.19244373826123676,0.2714677460438299,0.0442078301490048,-0.3809660020922041,2021-02-12,2022-10-24,,2001,1997,0.18102565575932453,-0.3493714843219034,-0.06203436819434238,-0.07166767651325923,-0.11380049439418294,-0.019910580514966608,-0.03185852979243154,0.43974511329567356,13.86087932362961,0.8890998480042407,0.9939501790120238,1.0,78.32061723103301,356,0.046720960137162454,81.73746166954312,874.196845874163
score_bo_l10_rm002_erp015__first_signal__chandelier20_2_5atr,Score BO L10 R20>=-0.02 ER20>=0.15 / First signal / Chandelier20 2.5ATR,canonical_equal_weight_active_v1,2017-04-26,2026-08-06,1000.0,927.5080866678537,-0.07249191333214633,-0.008077685006721236,0.08499058850235798,-0.053064114270934985,-0.07119665010731582,-0.027417434261825465,-0.29461856020452515,2021-01-20,2022-11-03,,2024,2023,0.16010771457481415,-0.27584037081947327,-0.048016811048544605,-0.06528405350497957,-0.10219858377685298,-0.013400445347137307,-0.021214303737942027,-0.6051960247181896,6.647588978952877,0.93446903905475,0.9887423568654315,1.0,102.33947706815259,402,0.005572224603514788,69.68536595147995,620.165413895902
score_bo_l10_rp000_erp015__first_signal__chandelier20_2_5atr,Score BO L10 R20>=0.00 ER20>=0.15 / First signal / Chandelier20 2.5ATR,canonical_equal_weight_active_v1,2017-04-26,2026-08-06,1000.0,927.5080866678537,-0.07249191333214633,-0.008077685006721236,0.08499058850235798,-0.053064114270934985,-0.07119665010731582,-0.027417434261825465,-0.29461856020452515,2021-01-20,2022-11-03,,2024,2023,0.16010771457481415,-0.27584037081947327,-0.048016811048544605,-0.06528405350497957,-0.10219858377685298,-0.013400445347137307,-0.021214303737942027,-0.6051960247181896,6.647588978952877,0.93446903905475,0.9887423568654315,1.0,102.33947706815259,402,0.005572224603514788,69.68536595147995,620.165413895902
score_bo_l10_rm002_erp010__signal_3d_confirm__low10,Score BO L10 R20>=-0.02 ER20>=0.10 / Signal 3D confirm / Low10 trailing,canonical_equal_weight_active_v1,2017-04-26,2026-08-06,1000.0,1223.8097770921038,0.2238097770921037,0.022005848654914173,0.10344035062894835,0.2625534104286118,0.36697964659661575,0.11627278958448893,-0.1892605203122245,2021-03-12,2023-05-24,2026-02-25,1811,1808,0.08631875604098846,-0.16188097619717606,-0.04989104176797665,-0.045762009590482156,-0.0712264754795755,-0.01603284674496736,-0.027002550486586414,0.3278487921878003,19.957159184764738,0.9477549194484054,0.9999999999999998,1.0,53.249464209172736,343,0.008144020574367767,53.9750672434753,533.1093695509792
score_bo_l10_rp000_erp010__signal_3d_confirm__low10,Score BO L10 R20>=0.00 ER20>=0.10 / Signal 3D confirm / Low10 trailing,canonical_equal_weight_active_v1,2017-04-26,2026-08-06,1000.0,1223.8097770921038,0.2238097770921037,0.022005848654914173,0.10344035062894835,0.2625534104286118,0.36697964659661575,0.11627278958448893,-0.1892605203122245,2021-03-12,2023-05-24,2026-02-25,1811,1808,0.08631875604098846,-0.16188097619717606,-0.04989104176797665,-0.045762009590482156,-0.0712264754795755,-0.01603284674496736,-0.027002550486586414,0.3278487921878003,19.957159184764738,0.9477549194484054,0.9999999999999998,1.0,53.249464209172736,343,0.008144020574367767,53.9750672434753,533.1093695509792
score_bo_l10_rm002_erp015__signal_3d_confirm__low10,Score BO L10 R20>=-0.02 ER20>=0.15 / Signal 3D confirm / Low10 trailing,canonical_equal_weight_active_v1,2017-04-26,2026-08-06,1000.0,1292.3778851822512,0.29237788518225116,0.028028187036988728,0.10788704020156303,0.3104534949573661,0.44856056412040657,0.17504398185117576,-0.16012082643788683,2021-03-12,2023-05-24,2024-03-27,1111,1108,0.07605352858309186,-0.13917198413592133,-0.049663041975271716,-0.05726243948737819,-0.07182988393136236,-0.016223691256993557,-0.02714067406084937,1.2311194930529532,29.229885354654428,0.9496826909612875,0.9999999999999998,1.0,49.198028289755676,340,0.007286755250750107,52.85131817661561,543.0147995703405
score_bo_l10_rp000_erp015__signal_3d_confirm__low10,Score BO L10 R20>=0.00 ER20>=0.15 / Signal 3D confirm / Low10 trailing,canonical_equal_weight_active_v1,2017-04-26,2026-08-06,1000.0,1292.3778851822512,0.29237788518225116,0.028028187036988728,0.10788704020156303,0.3104534949573661,0.44856056412040657,0.17504398185117576,-0.16012082643788683,2021-03-12,2023-05-24,2024-03-27,1111,1108,0.07605352858309186,-0.13917198413592133,-0.049663041975271716,-0.05726243948737819,-0.07182988393136236,-0.016223691256993557,-0.02714067406084937,1.2311194930529532,29.229885354654428,0.9496826909612875,0.9999999999999998,1.0,49.198028289755676,340,0.007286755250750107,52.85131817661561,543.0147995703405
score_bo_l20_rm002_erp015__signal_2d_confirm__chandelier20_2_5atr,Score BO L20 R20>=-0.02 ER20>=0.15 / Signal 2D confirm / Chandelier20 2.5ATR,canonical_equal_weight_active_v1,2017-04-26,2026-08-06,1000.0,865.3037431416977,-0.13469625685830222,-0.01547140551464199,0.08878656939026915,-0.1315523572624681,-0.17725608681089808,-0.05169357212434679,-0.29929070247701495,2021-01-20,2022-10-24,,2024,2023,0.1708316610961453,-0.2838113387061472,-0.04018948291505775,-0.049986433846724077,-0.08224742129838336,-0.014225950361002259,-0.0225547421366134,-0.40823512544270535,5.890539077162817,0.9263658420227733,0.9999999999999997,1.0,55.91898842691813,361,0.015859408486926702,68.02234308236562,577.1574635731719
score_bo_l20_rp000_erp015__signal_2d_confirm__chandelier20_2_5atr,Score BO L20 R20>=0.00 ER20>=0.15 / Signal 2D confirm / Chandelier20 2.5ATR,canonical_equal_weight_active_v1,2017-04-26,2026-08-06,1000.0,865.3037431416977,-0.13469625685830222,-0.01547140551464199,0.08878656939026915,-0.1315523572624681,-0.17725608681089808,-0.05169357212434679,-0.29929070247701495,2021-01-20,2022-10-24,,2024,2023,0.1708316610961453,-0.2838113387061472,-0.04018948291505775,-0.049986433846724077,-0.08224742129838336,-0.014225950361002259,-0.0225547421366134,-0.40823512544270535,5.890539077162817,0.9263658420227733,0.9999999999999997,1.0,55.91898842691813,361,0.015859408486926702,68.02234308236562,577.1574635731719
score_bo_l20_rp002_erp005__signal_3d_confirm__low10,Score BO L20 R20>=0.02 ER20>=0.05 / Signal 3D confirm / Low10 trailing,canonical_equal_weight_active_v1,2017-04-26,2026-08-06,1000.0,1516.7356530293569,0.5167356530293568,0.045917891280413015,0.16059553216976083,0.36031370934150575,0.5165982075267569,0.10884074529274657,-0.4218814485044977,2021-03-12,2023-05-24,,1973,1970,0.19620684282090442,-0.3883273367552519,-0.05643496489757582,-0.06816483065431322,-0.11664923807946515,-0.0243841983482634,-0.03967640639405633,0.33219017710113186,9.456750200950417,0.8541097130927049,0.9999999999999998,1.0,31.81611658808401,293,0.10458636948135448,55.957298775737726,607.2038589188189
score_bo_l20_rp002_erp015__signal_3d_confirm__low10,Score BO L20 R20>=0.02 ER20>=0.15 / Signal 3D confirm / Low10 trailing,canonical_equal_weight_active_v1,2017-04-26,2026-08-06,1000.0,1469.6863142341065,0.46968631423410656,0.042371821518969455,0.16105611587514815,0.3386396084691164,0.4833440240963645,0.09933804582982707,-0.4265417259320292,2021-03-12,2023-05-24,,1973,1970,0.20144413608642894,-0.3927511934238268,-0.05749998185485594,-0.06791720579463079,-0.11919818763387635,-0.02459757204194277,-0.04118932953491521,0.27396648224752057,10.005622035423428,0.8500990503859165,0.9999999999999998,1.0,30.49464209172739,289,0.1093013287612516,55.093452905513466,599.8030987983254
score_bo_l20_rm002_erp005__signal_2d_confirm__chandelier20_2_5atr,Score BO L20 R20>=-0.02 ER20>=0.05 / Signal 2D confirm / Chandelier20 2.5ATR,canonical_equal_weight_active_v1,2017-04-26,2026-08-06,1000.0,910.6380992877965,-0.08936190071220351,-0.010038080526864723,0.08680057502897667,-0.07305558840567156,-0.09940987491953693,-0.03738595396784863,-0.2684987130593839,2021-01-20,2025-04-25,,2024,2023,0.14926777630077032,-0.254968872394988,-0.03580846220379197,-0.049115082529173515,-0.06571934220381481,-0.013708262619871512,-0.02025391153322217,-0.2757990241706207,4.461106365333569,0.9291658829312801,0.9999999999999994,1.0,62.132447492498926,368,0.011573081868838405,69.25657102299874,599.7199966029451
score_bo_l20_rp000_erp005__signal_2d_confirm__chandelier20_2_5atr,Score BO L20 R20>=0.00 ER20>=0.05 / Signal 2D confirm / Chandelier20 2.5ATR,canonical_equal_weight_active_v1,2017-04-26,2026-08-06,1000.0,910.6380992877965,-0.08936190071220351,-0.010038080526864723,0.08680057502897667,-0.07305558840567156,-0.09940987491953693,-0.03738595396784863,-0.2684987130593839,2021-01-20,2025-04-25,,2024,2023,0.14926777630077032,-0.254968872394988,-0.03580846220379197,-0.049115082529173515,-0.06571934220381481,-0.013708262619871512,-0.02025391153322217,-0.2757990241706207,4.461106365333569,0.9291658829312801,0.9999999999999994,1.0,62.132447492498926,368,0.011573081868838405,69.25657102299874,599.7199966029451
score_bo_l20_rm002_erp010__signal_2d_confirm__chandelier20_2_5atr,Score BO L20 R20>=-0.02 ER20>=0.10 / Signal 2D confirm / Chandelier20 2.5ATR,canonical_equal_weight_active_v1,2017-04-26,2026-08-06,1000.0,899.5455364465896,-0.10045446355341037,-0.01134483816111731,0.08809258526208538,-0.0857210477200297,-0.11634389192029561,-0.040967829588864364,-0.27692065396115095,2021-01-20,2023-05-24,,2024,2023,0.15590723451992458,-0.2636751896061035,-0.03596775265426033,-0.04933393410184539,-0.07592206715297745,-0.013978768954610511,-0.021159496139954517,-0.30825041950648263,4.974331783806015,0.9287231419507262,0.9999999999999996,1.0,59.38962708958422,368,0.012858979854264894,68.37510800203047,585.0844163500378
score_bo_l20_rp000_erp010__signal_2d_confirm__chandelier20_2_5atr,Score BO L20 R20>=0.00 ER20>=0.10 / Signal 2D confirm / Chandelier20 2.5ATR,canonical_equal_weight_active_v1,2017-04-26,2026-08-06,1000.0,899.5455364465896,-0.10045446355341037,-0.01134483816111731,0.08809258526208538,-0.0857210477200297,-0.11634389192029561,-0.040967829588864364,-0.27692065396115095,2021-01-20,2023-05-24,,2024,2023,0.15590723451992458,-0.2636751896061035,-0.03596775265426033,-0.04933393410184539,-0.07592206715297745,-0.013978768954610511,-0.021159496139954517,-0.30825041950648263,4.974331783806015,0.9287231419507262,0.9999999999999996,1.0,59.38962708958422,368,0.012858979854264894,68.37510800203047,585.0844163500378
