signal_key,signal_label,signal_params,entry_key,entry_label,symbol,entry_signal_date,entry_date,entry_price,fwd_1d,fwd_3d,fwd_5d,fwd_10d,fwd_20d,mfe_20d,mae_20d
score_breakout_base,Score breakout base,"{""er20_min"": 0.1, ""r20_min"": 0.0, ""score_lookback"": 20}",signal_2d_confirm,Signal 2D confirm,XLI,2026-06-16,2026-06-17,179.52829723582602,-0.002055871060053893,0.012653747909989521,0.0037972257774254725,0.021343172265998023,,0.038554923201460145,-0.012801889973188652
early_te_cross_base,Early TE cross base,"{""er20_min"": 0.1, ""ma50_slope_10_min"": 0.0, ""r20_min"": 0.0}",breakout_5d_after_signal,5D breakout after signal,PPA,2026-06-17,2026-06-18,179.53061419078026,-0.024266714837119396,-0.04345007395202127,-0.04367283978119796,0.008630214112830714,,0.02350231924643209,-0.052083715956446675
early_te_cross_base,Early TE cross base,"{""er20_min"": 0.1, ""ma50_slope_10_min"": 0.0, ""r20_min"": 0.0}",first_signal,First signal,AGG,2026-06-17,2026-06-18,98.66893133938454,-0.0010100855971827416,-0.002929323994614985,0.002525284372093317,-0.0005972571936578852,,0.004343469330616356,-0.009312274337858084
early_te_cross_base,Early TE cross base,"{""er20_min"": 0.1, ""ma50_slope_10_min"": 0.0, ""r20_min"": 0.0}",first_signal,First signal,AIA,2026-06-17,2026-06-18,146.7899932861328,0.01614558542391098,-0.05327333212820873,-0.04312273902708608,-0.08501939027418737,,0.027454283141973956,-0.1004154977079591
early_te_cross_base,Early TE cross base,"{""er20_min"": 0.1, ""ma50_slope_10_min"": 0.0, ""r20_min"": 0.0}",first_signal,First signal,BAI,2026-06-17,2026-06-18,52.5099983215332,0.013140401132393453,-0.04913346217532488,-0.02037706587367072,-0.10493236521917149,,0.03713579937670275,-0.15101879154367825
early_te_cross_base,Early TE cross base,"{""er20_min"": 0.1, ""ma50_slope_10_min"": 0.0, ""r20_min"": 0.0}",first_signal,First signal,EAGG,2026-06-17,2026-06-18,47.25300183671613,-0.0012655847602642822,-0.002742041187987043,0.0027420551567045592,-0.0011216445879951298,,0.004429421033563363,-0.009248088537027743
early_te_cross_base,Early TE cross base,"{""er20_min"": 0.1, ""ma50_slope_10_min"": 0.0, ""r20_min"": 0.0}",first_signal,First signal,IXN,2026-06-17,2026-06-18,145.02999877929688,0.00896368380817636,-0.039095347284486826,-0.03157968606222239,-0.05881540957797027,,0.025787806141097214,-0.07550159994764682
early_te_cross_base,Early TE cross base,"{""er20_min"": 0.1, ""ma50_slope_10_min"": 0.0, ""r20_min"": 0.0}",first_signal,First signal,PPA,2026-06-17,2026-06-18,179.53061419078026,-0.024266714837119396,-0.04345007395202127,-0.04367283978119796,0.008630214112830714,,0.02350231924643209,-0.052083715956446675
early_te_cross_base,Early TE cross base,"{""er20_min"": 0.1, ""ma50_slope_10_min"": 0.0, ""r20_min"": 0.0}",first_signal,First signal,SPMB,2026-06-17,2026-06-18,22.238999619100344,-0.0008963940337859411,-0.002241118154747923,0.003137606797226411,-0.0017536245707471254,,0.005827050233494724,-0.009766650267370114
early_te_cross_base,Early TE cross base,"{""er20_min"": 0.1, ""ma50_slope_10_min"": 0.0, ""r20_min"": 0.0}",first_signal,First signal,SPTL,2026-06-17,2026-06-18,26.279520171430313,-0.002654592337695383,-0.00872207492359156,0.003412890248200684,-0.01101695915387757,,0.008722002527828954,-0.027760055343889478
early_te_cross_base,Early TE cross base,"{""er20_min"": 0.1, ""ma50_slope_10_min"": 0.0, ""r20_min"": 0.0}",first_signal,First signal,TLH,2026-06-17,2026-06-18,100.34569709346512,-0.002383058941031524,-0.006851407157138167,0.003971773126326461,-0.007730250734303001,,0.008340777464294069,-0.023575437762199614
early_te_cross_base,Early TE cross base,"{""er20_min"": 0.1, ""ma50_slope_10_min"": 0.0, ""r20_min"": 0.0}",first_signal,First signal,VGLT,2026-06-17,2026-06-18,55.28083471137624,-0.003243833118239614,-0.008469986068362356,0.0034239886433173883,-0.01068790092899341,,0.008289738190369045,-0.02801939330309844
early_te_cross_strict,Early TE cross strict,"{""er20_min"": 0.15, ""ma50_slope_10_min"": 0.0, ""r20_min"": 0.02}",first_signal,First signal,AIA,2026-06-17,2026-06-18,146.7899932861328,0.01614558542391098,-0.05327333212820873,-0.04312273902708608,-0.08501939027418737,,0.027454283141973956,-0.1004154977079591
early_te_cross_strict,Early TE cross strict,"{""er20_min"": 0.15, ""ma50_slope_10_min"": 0.0, ""r20_min"": 0.02}",first_signal,First signal,BAI,2026-06-17,2026-06-18,52.5099983215332,0.013140401132393453,-0.04913346217532488,-0.02037706587367072,-0.10493236521917149,,0.03713579937670275,-0.15101879154367825
early_te_cross_strict,Early TE cross strict,"{""er20_min"": 0.15, ""ma50_slope_10_min"": 0.0, ""r20_min"": 0.02}",first_signal,First signal,IXN,2026-06-17,2026-06-18,145.02999877929688,0.00896368380817636,-0.039095347284486826,-0.03157968606222239,-0.05881540957797027,,0.025787806141097214,-0.07550159994764682
early_te_cross_strict,Early TE cross strict,"{""er20_min"": 0.15, ""ma50_slope_10_min"": 0.0, ""r20_min"": 0.02}",first_signal,First signal,PPA,2026-06-17,2026-06-18,179.53061419078026,-0.024266714837119396,-0.04345007395202127,-0.04367283978119796,0.008630214112830714,,0.02350231924643209,-0.052083715956446675
early_te_cross_strict,Early TE cross strict,"{""er20_min"": 0.15, ""ma50_slope_10_min"": 0.0, ""r20_min"": 0.02}",first_signal,First signal,SPTL,2026-06-17,2026-06-18,26.279520171430313,-0.002654592337695383,-0.00872207492359156,0.003412890248200684,-0.01101695915387757,,0.008722002527828954,-0.027760055343889478
early_te_cross_strict,Early TE cross strict,"{""er20_min"": 0.15, ""ma50_slope_10_min"": 0.0, ""r20_min"": 0.02}",first_signal,First signal,TLH,2026-06-17,2026-06-18,100.34569709346512,-0.002383058941031524,-0.006851407157138167,0.003971773126326461,-0.007730250734303001,,0.008340777464294069,-0.023575437762199614
early_te_cross_strict,Early TE cross strict,"{""er20_min"": 0.15, ""ma50_slope_10_min"": 0.0, ""r20_min"": 0.02}",first_signal,First signal,VGLT,2026-06-17,2026-06-18,55.28083471137624,-0.003243833118239614,-0.008469986068362356,0.0034239886433173883,-0.01068790092899341,,0.008289738190369045,-0.02801939330309844
scanner_surge_v0,Scanner surge v0,"{""source"": ""features.add_signal_surge_v0""}",first_signal,First signal,AOA,2026-06-17,2026-06-18,97.53634643554688,0.0,-0.016595454231148166,-0.013642922826182513,-0.005601486950696621,,0.0027488589997912705,-0.021686104930615735
scanner_surge_v0,Scanner surge v0,"{""source"": ""features.add_signal_surge_v0""}",first_signal,First signal,CGBL,2026-06-17,2026-06-18,37.99596908232519,-0.002620505097509107,-0.01755763324260229,-0.012840761656953914,-0.006736698919398321,,0.001048242025348367,-0.01939210671543523
scanner_surge_v0,Scanner surge v0,"{""source"": ""features.add_signal_surge_v0""}",first_signal,First signal,CGXU,2026-06-17,2026-06-18,35.611598802144,0.0016647490862826686,-0.04384026448035139,-0.03634853969580676,-0.04216598642861369,,0.00471693020607189,-0.06434979569582866
scanner_surge_v0,Scanner surge v0,"{""source"": ""features.add_signal_surge_v0""}",first_signal,First signal,DFLV,2026-06-17,2026-06-18,39.636072256874535,-0.008547012645079288,-0.005451450550621795,0.006658814912181343,0.0018651400955931319,,0.013596881565189456,-0.012515691868032142
scanner_surge_v0,Scanner surge v0,"{""source"": ""features.add_signal_surge_v0""}",first_signal,First signal,DLN,2026-06-17,2026-06-18,96.65318518187281,-0.006813996055651916,-0.006917165119698532,-0.005826904130706412,0.0050367114840508265,,0.017090126105981263,-0.013111735731002327
scanner_surge_v0,Scanner surge v0,"{""source"": ""features.add_signal_surge_v0""}",first_signal,First signal,MGV,2026-06-17,2026-06-18,162.7846912591343,-0.007583574558331807,-0.005014926404470321,0.009235010815773048,0.0076500284549496644,,0.0153508451672828,-0.010886168254093831
scanner_surge_v0,Scanner surge v0,"{""source"": ""features.add_signal_surge_v0""}",first_signal,First signal,MTUM,2026-06-17,2026-06-18,338.5299987792969,-2.956832676892507e-05,-0.02590609117447651,0.0022745074777668073,-0.06498685516595182,,0.020854865400559364,-0.09426049028793149
scanner_surge_v0,Scanner surge v0,"{""source"": ""features.add_signal_surge_v0""}",first_signal,First signal,SCHV,2026-06-17,2026-06-18,34.64145036191506,-0.006896490489400442,-0.009770167509378647,0.005731566911849395,-0.00610396084835263,,0.010350306766576,-0.020248913595640183
scanner_surge_v0,Scanner surge v0,"{""source"": ""features.add_signal_surge_v0""}",first_signal,First signal,SPMO,2026-06-17,2026-06-18,159.79478366507925,-0.0008747775276278791,-0.03413620396158579,-0.0009686441064010731,-0.05610184280366892,,0.015677729455357836,-0.08210393551281214
scanner_surge_v0,Scanner surge v0,"{""source"": ""features.add_signal_surge_v0""}",first_signal,First signal,THRO,2026-06-17,2026-06-18,43.369998931884766,-0.0032280238205288914,-0.02259625470075477,-0.02490196087054608,-0.016831901319223852,,0.0009223176507375808,-0.035969508808239126
scanner_surge_v0,Scanner surge v0,"{""source"": ""features.add_signal_surge_v0""}",first_signal,First signal,USMC,2026-06-17,2026-06-18,73.81133219903022,0.00021644990381508578,-0.017160291100852598,-0.015172405077750528,0.0027728349455871104,,0.011768763417021377,-0.022312330254323443
scanner_surge_v0,Scanner surge v0,"{""source"": ""features.add_signal_surge_v0""}",first_signal,First signal,VTV,2026-06-17,2026-06-18,216.9600669578918,-0.0070173773694584,-0.0027519366787934763,0.011282895682943828,0.010185889237775747,,0.018942383832072585,-0.009998584346279316
scanner_surge_v0,Scanner surge v0,"{""source"": ""features.add_signal_surge_v0""}",first_signal,First signal,VYM,2026-06-17,2026-06-18,159.41000366210938,-0.00752773929285977,-0.00802960134177022,-0.0028856828511354404,0.00043906946754757037,,0.014177243930225902,-0.014992781724755266
scanner_surge_v0,Scanner surge v0,"{""source"": ""features.add_signal_surge_v0""}",first_signal,First signal,XSMO,2026-06-17,2026-06-18,89.86398441772782,-0.00011106241885994184,-0.007500023292853375,0.015089658129022299,0.00652110558319241,,0.04246435223380951,-0.025861122420274274
score_breakout_base,Score breakout base,"{""er20_min"": 0.1, ""r20_min"": 0.0, ""score_lookback"": 20}",breakout_5d_after_signal,5D breakout after signal,XBI,2026-06-17,2026-06-18,141.8607442498156,-0.009014075910541375,0.03643893563943412,0.06858311747569767,0.13110929709559693,,0.1681174209974059,-0.02323945811097039
score_breakout_base,Score breakout base,"{""er20_min"": 0.1, ""r20_min"": 0.0, ""score_lookback"": 20}",first_signal,First signal,ACWX,2026-06-17,2026-06-18,77.08999633789062,0.00012974622785844048,-0.028019148207601874,-0.019846917265254338,-0.02412755311084147,,0.006226532361341741,-0.04008297424670981
score_breakout_base,Score breakout base,"{""er20_min"": 0.1, ""r20_min"": 0.0, ""score_lookback"": 20}",first_signal,First signal,BBJP,2026-06-17,2026-06-18,78.0999984741211,-0.0020486048123017353,-0.04097307312115406,-0.034827160996736994,-0.03687576580903873,,0.0069142244056032975,-0.057106263400894974
score_breakout_base,Score breakout base,"{""er20_min"": 0.1, ""r20_min"": 0.0, ""score_lookback"": 20}",first_signal,First signal,BSCQ,2026-06-17,2026-06-18,19.510000228881836,0.0,-0.00025633357542620416,0.00025623581281153385,0.0012813745892870099,,0.0025627491785740197,-0.000512569388237738
score_breakout_base,Score breakout base,"{""er20_min"": 0.1, ""r20_min"": 0.0, ""score_lookback"": 20}",first_signal,First signal,CGBL,2026-06-17,2026-06-18,37.99596908232519,-0.002620505097509107,-0.01755763324260229,-0.012840761656953914,-0.006736698919398321,,0.001048242025348367,-0.01939210671543523
score_breakout_base,Score breakout base,"{""er20_min"": 0.1, ""r20_min"": 0.0, ""score_lookback"": 20}",first_signal,First signal,CGDV,2026-06-17,2026-06-18,49.01329808609097,-0.003458058776911521,-0.016680181553313855,-0.007933274715005711,-0.001291431624134698,,0.010950112967849535,-0.023392993708371335
score_breakout_base,Score breakout base,"{""er20_min"": 0.1, ""r20_min"": 0.0, ""score_lookback"": 20}",first_signal,First signal,CGXU,2026-06-17,2026-06-18,35.611598802144,0.0016647490862826686,-0.04384026448035139,-0.03634853969580676,-0.04216598642861369,,0.00471693020607189,-0.06434979569582866
score_breakout_base,Score breakout base,"{""er20_min"": 0.1, ""r20_min"": 0.0, ""score_lookback"": 20}",first_signal,First signal,DBEF,2026-06-17,2026-06-18,54.619998931884766,0.001464698510054152,-0.011900361111178981,-0.004210903455401982,0.002197047765081228,,0.014463583503773636,-0.016111264566581074
score_breakout_base,Score breakout base,"{""er20_min"": 0.1, ""r20_min"": 0.0, ""score_lookback"": 20}",first_signal,First signal,DXJ,2026-06-17,2026-06-18,177.36187061035633,-0.00022407473670149614,-0.029235513630426202,-0.02560789007528874,-0.014839011754669618,,0.01346472824979461,-0.035452291460950414
score_breakout_base,Score breakout base,"{""er20_min"": 0.1, ""r20_min"": 0.0, ""score_lookback"": 20}",first_signal,First signal,EFA,2026-06-17,2026-06-18,104.58000183105469,-0.0016255322812093187,-0.02027158834828502,-0.013673745268104831,-0.00200802333903094,,0.008988284524322765,-0.02543510819981165
score_breakout_base,Score breakout base,"{""er20_min"": 0.1, ""r20_min"": 0.0, ""score_lookback"": 20}",first_signal,First signal,EFG,2026-06-17,2026-06-18,125.08999633789062,7.995952133099671e-05,-0.026221111802074093,-0.015828569713846163,-0.011671589473301602,,0.004237000753119835,-0.0409304921822643
score_breakout_base,Score breakout base,"{""er20_min"": 0.1, ""r20_min"": 0.0, ""score_lookback"": 20}",first_signal,First signal,ESGD,2026-06-17,2026-06-18,103.31999969482422,-0.0017421632375865803,-0.019260529129378368,-0.011420831481428029,-9.680735830441822e-05,,0.011420831481427918,-0.023615974144534202
score_breakout_base,Score breakout base,"{""er20_min"": 0.1, ""r20_min"": 0.0, ""score_lookback"": 20}",first_signal,First signal,EZU,2026-06-17,2026-06-18,69.5,-0.0027338480777877594,-0.02172664944216507,-0.01582731617440425,-0.004028759414343552,,0.0063309703799461214,-0.031222995236623197
score_breakout_base,Score breakout base,"{""er20_min"": 0.1, ""r20_min"": 0.0, ""score_lookback"": 20}",first_signal,First signal,FEZ,2026-06-17,2026-06-18,68.87910939443127,0.001000138547803342,-0.022345135848476527,-0.01871558833838327,0.001609899871138909,,0.010466004656966454,-0.03265303748534143
score_breakout_base,Score breakout base,"{""er20_min"": 0.1, ""r20_min"": 0.0, ""score_lookback"": 20}",first_signal,First signal,FPE,2026-06-17,2026-06-18,17.941728964182463,-0.0027716819219306688,-0.0038803676529052256,-0.0034405716159849886,0.0004610368807544951,,0.0038051664271412378,-0.005543271055570065
score_breakout_base,Score breakout base,"{""er20_min"": 0.1, ""r20_min"": 0.0, ""score_lookback"": 20}",first_signal,First signal,HEFA,2026-06-17,2026-06-18,46.17588956661789,0.0019202081211626698,-0.010881148815050756,-0.005120509279443408,0.0037705588162415538,,0.014598720540741628,-0.014508244685324856
score_breakout_base,Score breakout base,"{""er20_min"": 0.1, ""r20_min"": 0.0, ""score_lookback"": 20}",first_signal,First signal,IBB,2026-06-17,2026-06-18,174.82000732421875,-0.006749844898369606,0.018704890039315636,0.05062344396493179,0.11943707098295508,,0.13859967230525538,-0.017332192604628593
score_breakout_base,Score breakout base,"{""er20_min"": 0.1, ""r20_min"": 0.0, ""score_lookback"": 20}",first_signal,First signal,IDMO,2026-06-17,2026-06-18,61.20106530063988,-0.0037264993144423553,-0.017337376494659718,-0.017173945740941,-0.016847208894643084,,0.016322190755871047,-0.04658524835333189
score_breakout_base,Score breakout base,"{""er20_min"": 0.1, ""r20_min"": 0.0, ""score_lookback"": 20}",first_signal,First signal,IEFA,2026-06-17,2026-06-18,97.55000305175781,-0.002665321661676656,-0.021322416873232553,-0.015581796257396863,-0.002562788233510971,,0.008610930923753424,-0.02655052676842007
score_breakout_base,Score breakout base,"{""er20_min"": 0.1, ""r20_min"": 0.0, ""score_lookback"": 20}",first_signal,First signal,IMTM,2026-06-17,2026-06-18,53.97999954223633,-0.0042608289030526825,-0.023897757066818626,-0.01741383169100419,-0.027047037733490376,,0.007595402943479268,-0.04983324656392807
score_breakout_base,Score breakout base,"{""er20_min"": 0.1, ""r20_min"": 0.0, ""score_lookback"": 20}",first_signal,First signal,IQLT,2026-06-17,2026-06-18,49.470001220703125,-0.002829985570929172,-0.019405758550257723,-0.010713615947361976,0.0026277996808208304,,0.010713538836038428,-0.024661435023222822
score_breakout_base,Score breakout base,"{""er20_min"": 0.1, ""r20_min"": 0.0, ""score_lookback"": 20}",first_signal,First signal,ITA,2026-06-17,2026-06-18,244.9600067138672,-0.024371330246069745,-0.036863217629781175,-0.03094383419048785,0.01318580845448758,,0.026657407741356165,-0.051600257361247404
score_breakout_base,Score breakout base,"{""er20_min"": 0.1, ""r20_min"": 0.0, ""score_lookback"": 20}",first_signal,First signal,IXUS,2026-06-17,2026-06-18,96.91999816894531,0.0005159208904508272,-0.02806439612144629,-0.02135781813796478,-0.022699102247270786,,0.005468415077484856,-0.039929789417056605
score_breakout_base,Score breakout base,"{""er20_min"": 0.1, ""r20_min"": 0.0, ""score_lookback"": 20}",first_signal,First signal,IYF,2026-06-17,2026-06-18,129.91000366210938,-0.017704587690875795,-0.006312118398145494,-0.01762759488086496,0.015241287596980957,,0.03702561329383336,-0.02463247238418842
score_breakout_base,Score breakout base,"{""er20_min"": 0.1, ""r20_min"": 0.0, ""score_lookback"": 20}",first_signal,First signal,JIRE,2026-06-17,2026-06-18,82.70999908447266,-0.00012093019394487925,-0.018740121382183283,-0.011365039920339215,0.0009672570661376501,,0.01184866845340804,-0.024664501730242594
score_breakout_base,Score breakout base,"{""er20_min"": 0.1, ""r20_min"": 0.0, ""score_lookback"": 20}",first_signal,First signal,MGV,2026-06-17,2026-06-18,162.7846912591343,-0.007583574558331807,-0.005014926404470321,0.009235010815773048,0.0076500284549496644,,0.0153508451672828,-0.010886168254093831
score_breakout_base,Score breakout base,"{""er20_min"": 0.1, ""r20_min"": 0.0, ""score_lookback"": 20}",first_signal,First signal,SCHF,2026-06-17,2026-06-18,28.069941381817678,-0.0003541157564761477,-0.029745080955373204,-0.015316811186778412,-0.021373114403858362,,0.004249283176897434,-0.0409670006033076
score_breakout_base,Score breakout base,"{""er20_min"": 0.1, ""r20_min"": 0.0, ""score_lookback"": 20}",first_signal,First signal,SHM,2026-06-17,2026-06-18,47.76222348612427,0.0014622873696701344,0.0016713032406971973,0.0016713032406971973,0.002884665530587416,,0.004140837337814451,0.0
score_breakout_base,Score breakout base,"{""er20_min"": 0.1, ""r20_min"": 0.0, ""score_lookback"": 20}",first_signal,First signal,SPDW,2026-06-17,2026-06-18,51.14744164387462,-0.0007711027887740141,-0.030059001664791585,-0.0175461687824634,-0.02106541235341408,,0.0027872219425033595,-0.04042117741127582
score_breakout_base,Score breakout base,"{""er20_min"": 0.1, ""r20_min"": 0.0, ""score_lookback"": 20}",first_signal,First signal,SPHQ,2026-06-17,2026-06-18,89.46528808670055,-0.0034570933971659334,-0.02833822855483159,-0.010566013521557838,-0.017831332958683777,,0.010000666658379842,-0.04186301688726335
score_breakout_base,Score breakout base,"{""er20_min"": 0.1, ""r20_min"": 0.0, ""score_lookback"": 20}",first_signal,First signal,VEA,2026-06-17,2026-06-18,72.36000061035156,-0.0006910316657827709,-0.030265373451267674,-0.016583705612497224,-0.021420716399718653,,0.002763915789873339,-0.04173582430883649
score_breakout_base,Score breakout base,"{""er20_min"": 0.1, ""r20_min"": 0.0, ""score_lookback"": 20}",first_signal,First signal,VEU,2026-06-17,2026-06-18,84.91999816894531,0.0,-0.027084261327791403,-0.019194504104617982,-0.022844970016981936,,0.006476720014331638,-0.03862457430547084
score_breakout_base,Score breakout base,"{""er20_min"": 0.1, ""r20_min"": 0.0, ""score_lookback"": 20}",first_signal,First signal,VSGX,2026-06-17,2026-06-18,83.38999938964844,0.0010793136820232974,-0.03057924295985015,-0.019066990640702608,-0.027101596747475365,,0.008394255346751756,-0.04365031078415249
score_breakout_base,Score breakout base,"{""er20_min"": 0.1, ""r20_min"": 0.0, ""score_lookback"": 20}",first_signal,First signal,VXUS,2026-06-17,2026-06-18,86.80999755859375,-0.0004607869675419263,-0.02764651496349213,-0.01992853100095271,-0.022693252806204045,,0.02085019282216427,-0.03974193117461566
score_breakout_base,Score breakout base,"{""er20_min"": 0.1, ""r20_min"": 0.0, ""score_lookback"": 20}",first_signal,First signal,XBI,2026-06-17,2026-06-18,141.8607442498156,-0.009014075910541375,0.03643893563943412,0.06858311747569767,0.13110929709559693,,0.1681174209974059,-0.02323945811097039
score_breakout_base,Score breakout base,"{""er20_min"": 0.1, ""r20_min"": 0.0, ""score_lookback"": 20}",signal_2d_confirm,Signal 2D confirm,BINC,2026-06-17,2026-06-18,52.042304379676985,0.00038263741321054034,0.0007652630475654121,0.002295765584984899,0.001685103868546145,,0.00437521129782259,-0.001389315093474175
score_breakout_base,Score breakout base,"{""er20_min"": 0.1, ""r20_min"": 0.0, ""score_lookback"": 20}",signal_2d_confirm,Signal 2D confirm,EDV,2026-06-17,2026-06-18,65.13061580534958,-0.006211235401314186,-0.015755209640577195,0.0025753121741738383,-0.025189599493208314,,0.010604379704473477,-0.05236576596848819
score_breakout_base,Score breakout base,"{""er20_min"": 0.1, ""r20_min"": 0.0, ""score_lookback"": 20}",signal_2d_confirm,Signal 2D confirm,EUFN,2026-06-17,2026-06-18,38.93000030517578,-0.005137445706951738,-0.005908028266975118,-0.010274891413903364,0.023889039246992594,,0.04084254148789457,-0.021577193578295795
score_breakout_base,Score breakout base,"{""er20_min"": 0.1, ""r20_min"": 0.0, ""score_lookback"": 20}",signal_2d_confirm,Signal 2D confirm,EWJ,2026-06-17,2026-06-18,96.2300033569336,0.00031174039541070897,-0.03616339224291265,-0.029512666197787585,-0.0321106085367554,,0.013405312700115024,-0.05237452706754164
score_breakout_base,Score breakout base,"{""er20_min"": 0.1, ""r20_min"": 0.0, ""score_lookback"": 20}",signal_2d_confirm,Signal 2D confirm,FLJP,2026-06-17,2026-06-18,41.00588541866564,-0.003399693749658428,-0.03715398881554011,-0.02938317034061111,-0.029407636715879426,,0.008377805972689112,-0.04855122645665311
score_breakout_base,Score breakout base,"{""er20_min"": 0.1, ""r20_min"": 0.0, ""score_lookback"": 20}",signal_2d_confirm,Signal 2D confirm,IAGG,2026-06-17,2026-06-18,50.125493986150964,-0.0001979053432783484,-0.0015829787802315032,0.0011870919907388533,8.991596103791188e-05,,0.0030668152863821962,-0.0074910780181978165
score_breakout_base,Score breakout base,"{""er20_min"": 0.1, ""r20_min"": 0.0, ""score_lookback"": 20}",signal_2d_confirm,Signal 2D confirm,MUNI,2026-06-17,2026-06-18,52.35028276651517,-0.00019044421968006375,-0.000571401804830729,0.0013333861209225972,0.0024778619878653707,,0.00381500270850732,-0.0024886502789891463
score_breakout_base,Score breakout base,"{""er20_min"": 0.1, ""r20_min"": 0.0, ""score_lookback"": 20}",signal_2d_confirm,Signal 2D confirm,SPTL,2026-06-17,2026-06-18,26.279520171430313,-0.002654592337695383,-0.00872207492359156,0.003412890248200684,-0.01101695915387757,,0.008722002527828954,-0.027760055343889478
score_breakout_base,Score breakout base,"{""er20_min"": 0.1, ""r20_min"": 0.0, ""score_lookback"": 20}",signal_2d_confirm,Signal 2D confirm,TLT,2026-06-17,2026-06-18,86.74960832515737,-0.003675200366897946,-0.009992015771447926,0.0032158230122611986,-0.014289473034628242,,0.008269256545102799,-0.032041725122673115
score_breakout_base,Score breakout base,"{""er20_min"": 0.1, ""r20_min"": 0.0, ""score_lookback"": 20}",signal_2d_confirm,Signal 2D confirm,VFH,2026-06-17,2026-06-18,132.58311955573916,-0.014988009318106843,-0.005695535656205952,-0.011865198632936558,0.02712919361148325,,0.04462770572971264,-0.01731113246650362
score_breakout_base,Score breakout base,"{""er20_min"": 0.1, ""r20_min"": 0.0, ""score_lookback"": 20}",signal_2d_confirm,Signal 2D confirm,VGLT,2026-06-17,2026-06-18,55.28083471137624,-0.003243833118239614,-0.008469986068362356,0.0034239886433173883,-0.01068790092899341,,0.008289738190369045,-0.02801939330309844
score_breakout_base,Score breakout base,"{""er20_min"": 0.1, ""r20_min"": 0.0, ""score_lookback"": 20}",signal_2d_confirm,Signal 2D confirm,VIG,2026-06-17,2026-06-18,235.55509336216102,-0.005791321995800014,-0.009934004984295974,-0.005875857292584885,0.01301140090532571,,0.019209554776795645,-0.013696261531908616
score_breakout_base,Score breakout base,"{""er20_min"": 0.1, ""r20_min"": 0.0, ""score_lookback"": 20}",signal_2d_confirm,Signal 2D confirm,XLF,2026-06-17,2026-06-18,54.359578014397734,-0.017965161428829757,-0.00882230811570095,-0.01673260324459047,0.023186731088184587,,0.04103089500804091,-0.021331608776491096
score_breakout_base,Score breakout base,"{""er20_min"": 0.1, ""r20_min"": 0.0, ""score_lookback"": 20}",signal_3d_confirm,Signal 3D confirm,INDA,2026-06-17,2026-06-18,49.84000015258789,-0.0052166597258668235,-0.015449447339612177,-0.008226321150820115,-0.0056179530184519155,,0.003611563094396031,-0.0284912114625836
score_breakout_base,Score breakout base,"{""er20_min"": 0.1, ""r20_min"": 0.0, ""score_lookback"": 20}",signal_3d_confirm,Signal 3D confirm,VIS,2026-06-17,2026-06-18,354.12555495385016,-0.0037757012142453084,-0.018653088799143513,0.011562131593091385,0.0028364231694413267,,0.022829294266214495,-0.027350617251291398
score_breakout_base,Score breakout base,"{""er20_min"": 0.1, ""r20_min"": 0.0, ""score_lookback"": 20}",signal_3d_confirm,Signal 3D confirm,XLI,2026-06-17,2026-06-18,182.05209749093254,-0.008712308700770555,-0.02143399416006464,0.011358823406898422,0.010205354383622911,,0.024157367687173803,-0.026487482593457345
early_te_cross_base,Early TE cross base,"{""er20_min"": 0.1, ""ma50_slope_10_min"": 0.0, ""r20_min"": 0.0}",breakout_5d_after_signal,5D breakout after signal,ARTY,2026-06-18,2026-06-22,79.86000061035156,-0.005509672402246646,-0.07400455317982191,-0.09491612538345207,-0.09278742305880827,,0.007012240850410967,-0.13999499398609594
early_te_cross_base,Early TE cross base,"{""er20_min"": 0.1, ""ma50_slope_10_min"": 0.0, ""r20_min"": 0.0}",breakout_5d_after_signal,5D breakout after signal,VBIL,2026-06-18,2026-06-22,75.4171371459961,0.0,0.00013232069559410142,0.0005288781319312541,0.0013638743256880748,,0.0021595182636449106,-0.00013215003568556316
early_te_cross_base,Early TE cross base,"{""er20_min"": 0.1, ""ma50_slope_10_min"": 0.0, ""r20_min"": 0.0}",first_signal,First signal,AIQ,2026-06-18,2026-06-22,67.41999816894531,-0.004894717294826156,-0.05977453112944686,-0.06333427408832581,-0.05309994235518123,,0.005117194157119309,-0.0940373258688536
early_te_cross_base,Early TE cross base,"{""er20_min"": 0.1, ""ma50_slope_10_min"": 0.0, ""r20_min"": 0.0}",first_signal,First signal,ARTY,2026-06-18,2026-06-22,79.86000061035156,-0.005509672402246646,-0.07400455317982191,-0.09491612538345207,-0.09278742305880827,,0.007012240850410967,-0.13999499398609594
early_te_cross_base,Early TE cross base,"{""er20_min"": 0.1, ""ma50_slope_10_min"": 0.0, ""r20_min"": 0.0}",first_signal,First signal,BIL,2026-06-18,2026-06-22,91.31217320204766,-0.0001092174713964722,0.0001091897420706367,0.0005459206161306795,0.0012903767263034993,,0.002166512166401624,-0.0001092174713964722
early_te_cross_base,Early TE cross base,"{""er20_min"": 0.1, ""ma50_slope_10_min"": 0.0, ""r20_min"": 0.0}",first_signal,First signal,GBIL,2026-06-18,2026-06-22,99.76924842284751,-9.994140734881363e-05,9.987575300174356e-05,0.0005995333594808194,0.0015109840805744845,,0.0022126000186593053,-9.994140734881363e-05
