behavior_group_id,representative_strategy_key,member_count,member_strategy_keys,normalized_return_hash,qualified_member_count,bootstrap_scope,pareto_input,seed,mean_block_length,bootstrap_paths,path_observations,index_matrix_hash,comparison_index_matrix_hash,additional_index_matrix_hash,prob_ending_equity_above_1000,prob_cagr_above_zero,prob_cagr_above_spy,prob_mdd_above_10pct,prob_mdd_above_15pct,prob_mdd_above_20pct,prob_mdd_above_30pct,prob_mdd_above_40pct,prob_ending_equity_below_750,prob_ending_equity_below_500,calmar_5pct,ending_equity_5pct,ending_equity_25pct,ending_equity_50pct,ending_equity_75pct,ending_equity_95pct,cagr_5pct,cagr_25pct,cagr_50pct,cagr_75pct,cagr_95pct,mdd_magnitude_50pct,mdd_magnitude_75pct,mdd_magnitude_90pct,mdd_magnitude_95pct,mdd_magnitude_99pct,cdar_magnitude_50pct,cdar_magnitude_90pct,cdar_magnitude_95pct,cdar_magnitude_99pct,es95_magnitude_50pct,es95_magnitude_90pct,es95_magnitude_95pct,es95_magnitude_99pct,longest_underwater_observations_50pct,longest_underwater_observations_90pct,longest_underwater_observations_95pct,longest_underwater_observations_99pct,pareto_unit,strict_pareto_frontier,tolerance_pareto_frontier,strict_dominator_count,tolerance_dominator_count,frontier_if_dimension_removed,leader_objectives,descriptive_categories,cagr,dsr_raw_n_540,mean_relative_crash_protection,maximum_drawdown_magnitude,cdar_95_magnitude,worst_crash_loss_capture,longest_time_under_water_days,cost_2x_cagr_drop
B292,score_bo_l40_rm002_erp015__signal_2d_confirm__low10,2,score_bo_l40_rm002_erp015__signal_2d_confirm__low10;score_bo_l40_rp000_erp015__signal_2d_confirm__low10,30bf7f53b2f33c8a59edc1707b47d3c9811db209a09cb87f3b60300e062e78f2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B293,score_bo_l40_rm002_erp015__signal_2d_confirm__low20,2,score_bo_l40_rm002_erp015__signal_2d_confirm__low20;score_bo_l40_rp000_erp015__signal_2d_confirm__low20,6060e8553bcdea74575fb167df849519e7ec88eb72852fdb0f60d6f3f81a1e6f,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B294,score_bo_l40_rm002_erp015__signal_2d_confirm__low20_minus_0_5atr,2,score_bo_l40_rm002_erp015__signal_2d_confirm__low20_minus_0_5atr;score_bo_l40_rp000_erp015__signal_2d_confirm__low20_minus_0_5atr,d9dd27eabae7715cf6ff3f193d5fd9f0605348e0cda1b7d24b0c5ff0a6587ff1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B295,score_bo_l40_rm002_erp015__signal_2d_confirm__ma50,2,score_bo_l40_rm002_erp015__signal_2d_confirm__ma50;score_bo_l40_rp000_erp015__signal_2d_confirm__ma50,460fc28187235c096ae3a2802cf843bc109e96f6b8fb316a57865792818a0476,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B296,score_bo_l40_rm002_erp015__signal_3d_confirm__chandelier20_2_5atr,2,score_bo_l40_rm002_erp015__signal_3d_confirm__chandelier20_2_5atr;score_bo_l40_rp000_erp015__signal_3d_confirm__chandelier20_2_5atr,7ea6b57be829f6a9de56689180b7bcd4b0813faf83feed88b468331a6e8d9c19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B297,score_bo_l40_rm002_erp015__signal_3d_confirm__low10,2,score_bo_l40_rm002_erp015__signal_3d_confirm__low10;score_bo_l40_rp000_erp015__signal_3d_confirm__low10,50cf42c2fff30f66604970538f7500fcf452dfd9078d38d414284cae1b665ea7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B298,score_bo_l40_rm002_erp015__signal_3d_confirm__low20,2,score_bo_l40_rm002_erp015__signal_3d_confirm__low20;score_bo_l40_rp000_erp015__signal_3d_confirm__low20,35cbe24ae0b00792a6839e3da96709be6148527bbf09bd39bda1c588a54e085a,2,comparison,True,20260728,20,5000,2332,a20988da73bd1a04c843855e91b3a958683e1f2cc5ec7a90bdb8ef62156e595f,a20988da73bd1a04c843855e91b3a958683e1f2cc5ec7a90bdb8ef62156e595f,,0.9202,0.9202,0.0944,0.9998,0.9336,0.6862,0.212,0.0418,0.013,0.0004,-0.0264538707725,920.806553115,1317.46190942,1785.74885551,2442.22410487,4036.75764116,-0.00885520624075,0.0301692867189,0.064505699682,0.101047307929,0.162343640848,0.2323845517,0.288155661858,0.349242652371,0.388950519071,0.468087642042,0.200388640341,0.321678074858,0.363030615586,0.44348806288,0.0188329295903,0.0205655254594,0.0210660554228,0.0220612334702,808,1648,1944.05,2283.04,behavioral_path,True,True,0,0,,largest_behavioral_equivalence_group,comparison bootstrap majority positive;comparison bootstrap negative 5th-percentile CAGR;strict behavior-path frontier;tolerance behavior-path frontier,0.0671850483281,0.353759320125,0.101214230162,0.292823094042,0.267795942972,0.6488700351,1601,0.0359829670999
B299,score_bo_l40_rm002_erp015__signal_3d_confirm__low20_minus_0_5atr,2,score_bo_l40_rm002_erp015__signal_3d_confirm__low20_minus_0_5atr;score_bo_l40_rp000_erp015__signal_3d_confirm__low20_minus_0_5atr,f8f296c029901309891deb0493888d4ac9581d618693bcabb6936d7d67c0d825,2,comparison,True,20260728,20,5000,2332,a20988da73bd1a04c843855e91b3a958683e1f2cc5ec7a90bdb8ef62156e595f,a20988da73bd1a04c843855e91b3a958683e1f2cc5ec7a90bdb8ef62156e595f,,0.9412,0.9412,0.0982,0.9998,0.9146,0.6378,0.1794,0.0306,0.0092,0,-0.00765427502529,975.951012783,1398.25475834,1873.48052224,2540.65098506,4128.01103568,-0.00262089216948,0.03680054745,0.0700239066673,0.105747313105,0.165148156536,0.223290987026,0.277400419335,0.33874891613,0.376673097885,0.453874591303,0.191346391849,0.308331142892,0.3490019588,0.428649472088,0.0187889100585,0.0204430879133,0.0208958207038,0.0217807730861,749.5,1520.2,1827.05,2259.01,behavioral_path,True,True,0,0,,largest_behavioral_equivalence_group;lowest_cost_sensitivity,comparison bootstrap majority positive;comparison bootstrap negative 5th-percentile CAGR;strict behavior-path frontier;tolerance behavior-path frontier,0.0728332066594,0.402206236839,0.0940395144773,0.301023421963,0.280262570794,0.834265833978,1663,0.0326401276519
B300,score_bo_l40_rm002_erp015__signal_3d_confirm__ma50,2,score_bo_l40_rm002_erp015__signal_3d_confirm__ma50;score_bo_l40_rp000_erp015__signal_3d_confirm__ma50,7c9b3f86b80e411b5494b1794fdf819c0e4558928eeedcf73d9647f11d2167ac,2,comparison,True,20260728,20,5000,2332,a20988da73bd1a04c843855e91b3a958683e1f2cc5ec7a90bdb8ef62156e595f,a20988da73bd1a04c843855e91b3a958683e1f2cc5ec7a90bdb8ef62156e595f,,0.9184,0.9184,0.0888,0.9998,0.9312,0.6608,0.1938,0.0334,0.0116,0.0004,-0.0281956623152,916.835246203,1304.30702434,1752.14015826,2381.61767251,3935.60253606,-0.00931693510796,0.0290553851853,0.0623274852443,0.098068495751,0.159167916494,0.228406639379,0.281658425253,0.344940449151,0.382346651036,0.454473977166,0.195158209968,0.316088253302,0.355711633486,0.432537347548,0.0192141405483,0.021063121387,0.0215540839207,0.0224603210043,815.5,1649.1,1955,2295,behavioral_path,True,True,0,0,,largest_behavioral_equivalence_group;lowest_worst_crash_loss_capture,comparison bootstrap majority positive;comparison bootstrap negative 5th-percentile CAGR;strict behavior-path frontier;tolerance behavior-path frontier,0.0652509784914,0.329931637348,0.110396708989,0.237836610033,0.210121621931,0.504664737586,1601,0.0355609596495
B301,score_bo_l40_rp002_erp005__breakout_5d_after_signal__chandelier20_2_5atr,1,score_bo_l40_rp002_erp005__breakout_5d_after_signal__chandelier20_2_5atr,d4145e839bded4a06afd008add33df8a6d29bf6a676d9a636db41c7259ed3d89,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B302,score_bo_l40_rp002_erp005__breakout_5d_after_signal__low10,1,score_bo_l40_rp002_erp005__breakout_5d_after_signal__low10,9a4c2d7119343f8c62a41392a832fd9fa24e4a36a02da3a06a52ba1ba69ce54a,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B303,score_bo_l40_rp002_erp005__breakout_5d_after_signal__low20,1,score_bo_l40_rp002_erp005__breakout_5d_after_signal__low20,62ed29fd59c76deaab2d56a4d9b862a4dc2d9082c87e344ed66df3cea76e1ebd,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B304,score_bo_l40_rp002_erp005__breakout_5d_after_signal__low20_minus_0_5atr,1,score_bo_l40_rp002_erp005__breakout_5d_after_signal__low20_minus_0_5atr,7ddaa8e6b968329547dc2dbecda1b4cbbef9b01e5363b4a2c666e7fe2815e95a,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B305,score_bo_l40_rp002_erp005__breakout_5d_after_signal__ma50,1,score_bo_l40_rp002_erp005__breakout_5d_after_signal__ma50,181b3a35360aa3984796313d4b88829ef0aaefac410f71e49345066e0aa8f8c1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B306,score_bo_l40_rp002_erp005__first_signal__chandelier20_2_5atr,1,score_bo_l40_rp002_erp005__first_signal__chandelier20_2_5atr,d30cf82d23df6e3f1acdcf7062c77ffe7fa2dfac01c8bd86b21a9e6a7ddbc197,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B307,score_bo_l40_rp002_erp005__first_signal__low10,1,score_bo_l40_rp002_erp005__first_signal__low10,678881e7ce9a3d1403768715c50ead2c29a765f2de971b1c546f89a1d7e7cf51,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B308,score_bo_l40_rp002_erp005__first_signal__low20,1,score_bo_l40_rp002_erp005__first_signal__low20,cf4eb71765720721c8a8371aaebfa3863fbe14cbf8f6372fa10fd9e8cfaf50d9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B309,score_bo_l40_rp002_erp005__first_signal__low20_minus_0_5atr,1,score_bo_l40_rp002_erp005__first_signal__low20_minus_0_5atr,ac8de08e07b3a64fd24d619495b7e32d4565576fed90c9db865daa92f8867604,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B310,score_bo_l40_rp002_erp005__first_signal__ma50,1,score_bo_l40_rp002_erp005__first_signal__ma50,4acd7d8d37f1f48b95d4215bb557d9a0b5dd01cf1bfef67d84769d395a15e8fa,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B311,score_bo_l40_rp002_erp005__signal_2d_confirm__chandelier20_2_5atr,1,score_bo_l40_rp002_erp005__signal_2d_confirm__chandelier20_2_5atr,2c5f26dfbd939fd3d1a5396280d12651b4c85479a537e0591a50338776ab6cda,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B312,score_bo_l40_rp002_erp005__signal_2d_confirm__low10,1,score_bo_l40_rp002_erp005__signal_2d_confirm__low10,ab8cd21dcb8b16c3e45235924998442d8c36107ee0a6826f3f351391d7bf8ba3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B313,score_bo_l40_rp002_erp005__signal_2d_confirm__low20,1,score_bo_l40_rp002_erp005__signal_2d_confirm__low20,c6ee4771b322ebb144292ee14b8ddf0ce66908b465637fe1561fe3c0379056d5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B314,score_bo_l40_rp002_erp005__signal_2d_confirm__low20_minus_0_5atr,1,score_bo_l40_rp002_erp005__signal_2d_confirm__low20_minus_0_5atr,d1dac45a5d8ed494e452cd48d197827eedb6cdfbc7d2babc0f45c673044ab4bc,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B315,score_bo_l40_rp002_erp005__signal_2d_confirm__ma50,1,score_bo_l40_rp002_erp005__signal_2d_confirm__ma50,bed7ded443f9c557c75572c6b367de8f24a359c9007442d7162968eeffcede09,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B316,score_bo_l40_rp002_erp005__signal_3d_confirm__chandelier20_2_5atr,1,score_bo_l40_rp002_erp005__signal_3d_confirm__chandelier20_2_5atr,4eb3060eb472cde10cf67208c376aa5433d3cb101ac1d1c24a952b61f25c15e8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B317,score_bo_l40_rp002_erp005__signal_3d_confirm__low10,1,score_bo_l40_rp002_erp005__signal_3d_confirm__low10,2d480b009fbdd05db70facc0d5ceb75ea029fb616285e5d5c19826f87ef0cf14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B318,score_bo_l40_rp002_erp005__signal_3d_confirm__low20,1,score_bo_l40_rp002_erp005__signal_3d_confirm__low20,5a7ef5652e4d332ebed93933a7aa82f972e7b2db38e7f186290ae4a71a200add,1,comparison,True,20260728,20,5000,2332,a20988da73bd1a04c843855e91b3a958683e1f2cc5ec7a90bdb8ef62156e595f,a20988da73bd1a04c843855e91b3a958683e1f2cc5ec7a90bdb8ef62156e595f,,0.8744,0.8744,0.0606,1,0.9966,0.94,0.553,0.2062,0.0348,0.0042,-0.0496476415329,799.421289105,1242.56294212,1701.14167611,2362.62519705,3716.33344649,-0.0238455369562,0.0236893384192,0.0589499414683,0.0971210895967,0.152026138785,0.311804954569,0.38337853154,0.45570662765,0.505637560883,0.601338757785,0.270470665879,0.423508198745,0.473890357664,0.573141695598,0.025837433479,0.0278296684336,0.0283768065829,0.0292547159771,859.5,1780,2100,2311,behavioral_path,True,True,0,0,,fastest_mean_exposure_reduction,comparison bootstrap majority positive;comparison bootstrap negative 5th-percentile CAGR;strict behavior-path frontier;tolerance behavior-path frontier,0.0595408759235,0.214522079839,0.0754031054569,0.409710569338,0.343554425072,0.963487176539,1590,0.0365397797163
B319,score_bo_l40_rp002_erp005__signal_3d_confirm__low20_minus_0_5atr,1,score_bo_l40_rp002_erp005__signal_3d_confirm__low20_minus_0_5atr,5967f74afe643b8478e57c1a8a143a3c5a94929bc0ead7dc3e67403913adf350,1,comparison,True,20260728,20,5000,2332,a20988da73bd1a04c843855e91b3a958683e1f2cc5ec7a90bdb8ef62156e595f,a20988da73bd1a04c843855e91b3a958683e1f2cc5ec7a90bdb8ef62156e595f,,0.9294,0.9294,0.0924,1,0.9948,0.8958,0.4324,0.13,0.0166,0.0018,-0.0184043592624,934.379757188,1441.98192377,1968.85655869,2670.58293408,4209.21109985,-0.00729040520024,0.0402482043068,0.0757672700516,0.111708955222,0.167597574013,0.285457906955,0.349775032063,0.42066460872,0.466135680067,0.554037141325,0.243328232275,0.384891852624,0.432255611433,0.526764887588,0.0250045969273,0.026947130387,0.0275341339471,0.0284613286661,741,1570.1,1853.05,2270.01,behavioral_path,True,True,0,0,,,comparison bootstrap majority positive;comparison bootstrap negative 5th-percentile CAGR;strict behavior-path frontier;tolerance behavior-path frontier,0.0748950296496,0.304885666244,0.0669602211892,0.376790804537,0.351765426191,1.28273429432,1533,0.0340370039304
B320,score_bo_l40_rp002_erp005__signal_3d_confirm__ma50,1,score_bo_l40_rp002_erp005__signal_3d_confirm__ma50,eac81c55fafe161debd4953b1cc8d4e844a4ab0fd529261001b6c3bc5fcfa308,1,comparison,True,20260728,20,5000,2332,a20988da73bd1a04c843855e91b3a958683e1f2cc5ec7a90bdb8ef62156e595f,a20988da73bd1a04c843855e91b3a958683e1f2cc5ec7a90bdb8ef62156e595f,,0.8944,0.8944,0.0568,1,0.9926,0.8878,0.4328,0.1308,0.025,0.0022,-0.0436271920533,853.499330852,1274.7298009,1689.39059958,2278.7968022,3507.73189107,-0.0169327626811,0.0265138387052,0.0581588979006,0.0928565391937,0.144873864642,0.284546940713,0.347117975046,0.420588785162,0.465207762242,0.544202875277,0.243111005394,0.384464579729,0.432388955567,0.514902780809,0.0247374911414,0.0266309876949,0.0271516826319,0.0281217304497,821,1701,2028,2310,behavioral_path,True,True,0,0,,,comparison bootstrap majority positive;comparison bootstrap negative 5th-percentile CAGR;strict behavior-path frontier;tolerance behavior-path frontier,0.0587763032174,0.218418036922,0.0926781670673,0.332340562015,0.262853793112,0.661895024437,1590,0.0363398994842
B321,score_bo_l40_rp002_erp010__breakout_5d_after_signal__chandelier20_2_5atr,1,score_bo_l40_rp002_erp010__breakout_5d_after_signal__chandelier20_2_5atr,985c0588e2f0a859b35de518647b5a6627d60baec9ff007999d4eedb90676d1a,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B322,score_bo_l40_rp002_erp010__breakout_5d_after_signal__low10,1,score_bo_l40_rp002_erp010__breakout_5d_after_signal__low10,3e087a28d3e380813d86c850f532dbfcb39d88519e3e821a7450370669715805,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B323,score_bo_l40_rp002_erp010__breakout_5d_after_signal__low20,1,score_bo_l40_rp002_erp010__breakout_5d_after_signal__low20,5a30d3ad713576120af2b4f1f4786e295b0309b5eb99823265b81b068f7087e2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B324,score_bo_l40_rp002_erp010__breakout_5d_after_signal__low20_minus_0_5atr,1,score_bo_l40_rp002_erp010__breakout_5d_after_signal__low20_minus_0_5atr,538efd8a23afe1984be1fe72f6f11658d9ade35666aedabfe6b9273c6a5d0527,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B325,score_bo_l40_rp002_erp010__breakout_5d_after_signal__ma50,1,score_bo_l40_rp002_erp010__breakout_5d_after_signal__ma50,89aec53a91ffd9adc6d5e6039e475295008f62b9dd56b60f6d3b5c6bb3b09efe,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B326,score_bo_l40_rp002_erp010__first_signal__chandelier20_2_5atr,1,score_bo_l40_rp002_erp010__first_signal__chandelier20_2_5atr,1fb2a980b6d90fcf463b1a528b2857e0836a06ce6f644ceaaf1e1d943d004c72,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B327,score_bo_l40_rp002_erp010__first_signal__low10,1,score_bo_l40_rp002_erp010__first_signal__low10,ebc1698048d78ed8ea3d009fdf8e0bd8f5e83fb2cfce5e46b54e45e50a823b13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B328,score_bo_l40_rp002_erp010__first_signal__low20,1,score_bo_l40_rp002_erp010__first_signal__low20,c7b28d92ded191f9e1a3d26294992b3317e3f1796881bc792b8d09a1f47efcfa,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B329,score_bo_l40_rp002_erp010__first_signal__low20_minus_0_5atr,1,score_bo_l40_rp002_erp010__first_signal__low20_minus_0_5atr,949d89d99c4d3174a56e50bf8fe499ef1ee11edc6d1f11c6fa300cfef7c83d55,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B330,score_bo_l40_rp002_erp010__first_signal__ma50,1,score_bo_l40_rp002_erp010__first_signal__ma50,b07cdce69b03351980eb68a73cc2d2c58cbf522043cbce73f43e680e5641495f,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B331,score_bo_l40_rp002_erp010__signal_2d_confirm__chandelier20_2_5atr,1,score_bo_l40_rp002_erp010__signal_2d_confirm__chandelier20_2_5atr,7e7769a4da9a8f2cc2d4e0ca2da22bc9be1d7bdbd416a4c5514f8a3d9e5251c5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B332,score_bo_l40_rp002_erp010__signal_2d_confirm__low10,1,score_bo_l40_rp002_erp010__signal_2d_confirm__low10,eb3bbcc7b8715e959f64f7e2b8e5760c012c1cd8a107762ad4179fc10097317d,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B333,score_bo_l40_rp002_erp010__signal_2d_confirm__low20,1,score_bo_l40_rp002_erp010__signal_2d_confirm__low20,20e2b354ec798f8698be960e2f59305eddaabd7d0e01735d83f87a672a24a880,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B334,score_bo_l40_rp002_erp010__signal_2d_confirm__low20_minus_0_5atr,1,score_bo_l40_rp002_erp010__signal_2d_confirm__low20_minus_0_5atr,1eae47d29271d7cf58ec260b99de123aa82aa235f10dd8272e3669f89598d2ef,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B335,score_bo_l40_rp002_erp010__signal_2d_confirm__ma50,1,score_bo_l40_rp002_erp010__signal_2d_confirm__ma50,813c17ab377c9ed3988e196a4c0ac4cc305ff4eed8d6b4776bd1cf529c583968,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B336,score_bo_l40_rp002_erp010__signal_3d_confirm__chandelier20_2_5atr,1,score_bo_l40_rp002_erp010__signal_3d_confirm__chandelier20_2_5atr,f64685092f168c8785ee82b67919bc35dd3b0348cdc282b2190890909e6c849c,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B337,score_bo_l40_rp002_erp010__signal_3d_confirm__low10,1,score_bo_l40_rp002_erp010__signal_3d_confirm__low10,2051e5cad3b1df022feba8f283f4d6c9b5ab07c726cb49f085141b99b693a056,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B338,score_bo_l40_rp002_erp010__signal_3d_confirm__low20,1,score_bo_l40_rp002_erp010__signal_3d_confirm__low20,1b312679930d2e854e547a05d7f98eeb46ed76fef92e795b071d9a0d7d9089d2,1,comparison,True,20260728,20,5000,2332,a20988da73bd1a04c843855e91b3a958683e1f2cc5ec7a90bdb8ef62156e595f,a20988da73bd1a04c843855e91b3a958683e1f2cc5ec7a90bdb8ef62156e595f,,0.9114,0.9114,0.0852,1,0.995,0.915,0.4872,0.1596,0.0236,0.002,-0.0331796544502,874.802855629,1357.98594394,1847.90016624,2566.34845674,4034.7083561,-0.0143164378974,0.0335393976373,0.0684391672726,0.10694761502,0.162280011497,0.296727802613,0.364840297645,0.436162062679,0.481747968413,0.575189988815,0.256741845734,0.399773418752,0.448539938719,0.547630543247,0.0252358581232,0.0271274747121,0.027630413692,0.0285591498227,798,1652.1,1953.05,2295.01,behavioral_path,True,True,0,0,,fastest_mean_exposure_reduction,comparison bootstrap majority positive;comparison bootstrap negative 5th-percentile CAGR;strict behavior-path frontier;tolerance behavior-path frontier,0.069095667311,0.269015233324,0.076552494999,0.406955220112,0.340406370375,0.938351180434,1449,0.0367830772568
B339,score_bo_l40_rp002_erp010__signal_3d_confirm__low20_minus_0_5atr,1,score_bo_l40_rp002_erp010__signal_3d_confirm__low20_minus_0_5atr,9408575da1a372b114a992bd8dce26938ccd89d4c3df4ae1d7722ee9145cb203,1,comparison,True,20260728,20,5000,2332,a20988da73bd1a04c843855e91b3a958683e1f2cc5ec7a90bdb8ef62156e595f,a20988da73bd1a04c843855e91b3a958683e1f2cc5ec7a90bdb8ef62156e595f,,0.9422,0.9422,0.1088,1,0.9928,0.8792,0.4042,0.1108,0.0128,0.001,-0.00833345835576,970.655049553,1501.68208909,2047.18498988,2780.5581016,4377.87462751,-0.00320578892193,0.0448076355808,0.0803013069002,0.116556027642,0.172553460387,0.279075079142,0.341984156865,0.40843131295,0.455797648179,0.545194589985,0.237354821277,0.372879331158,0.42226506878,0.514119600388,0.0247680702653,0.0266222994847,0.0271924222966,0.0281210333002,709,1495.1,1776.1,2255.04,behavioral_path,True,True,0,0,,,comparison bootstrap majority positive;comparison bootstrap negative 5th-percentile CAGR;strict behavior-path frontier;tolerance behavior-path frontier,0.0796831747241,0.336601757003,0.0681038500019,0.374900224187,0.348451955417,1.2563153479,1419,0.0342750645169
B340,score_bo_l40_rp002_erp010__signal_3d_confirm__ma50,1,score_bo_l40_rp002_erp010__signal_3d_confirm__ma50,11251c3ec308428a6eccd33d1f95fc3760ea325acf588b97dd5c3d147876e3c0,1,comparison,True,20260728,20,5000,2332,a20988da73bd1a04c843855e91b3a958683e1f2cc5ec7a90bdb8ef62156e595f,a20988da73bd1a04c843855e91b3a958683e1f2cc5ec7a90bdb8ef62156e595f,,0.8952,0.8952,0.0572,1,0.9926,0.8874,0.4322,0.1314,0.0246,0.0022,-0.0439431499688,850.895642637,1275.74912362,1690.78085044,2276.94015745,3511.43073815,-0.017256507929,0.0266022988111,0.0582527407882,0.092760513227,0.145003952645,0.284717145522,0.34716795263,0.420154957046,0.464595100493,0.543721831624,0.242812472347,0.383985302533,0.432996777506,0.514283955295,0.0247388672059,0.0266467248247,0.0271585032374,0.0280936363197,821.5,1697.1,2028,2310,behavioral_path,True,False,0,1,,,comparison bootstrap majority positive;comparison bootstrap negative 5th-percentile CAGR;strict behavior-path frontier;not tolerance behavior-path frontier,0.0587651629706,0.218375144436,0.0925505225485,0.332780670196,0.263596693135,0.668226628555,1590,0.0362651385339
B341,score_bo_l40_rp002_erp015__breakout_5d_after_signal__chandelier20_2_5atr,1,score_bo_l40_rp002_erp015__breakout_5d_after_signal__chandelier20_2_5atr,7c243ee62eddc31e1c2746fca29337adba90853dbf86640cdd7904b3f51560ac,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B342,score_bo_l40_rp002_erp015__breakout_5d_after_signal__low10,1,score_bo_l40_rp002_erp015__breakout_5d_after_signal__low10,b0bab64e7352ea55c4107ee51525863c148dde2aedbbe1cabef0ee708b21a2fc,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
